,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,Correct,Shorter,main_task_easiest_pass,onset,delay,comparison,order,key
11,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,477.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_51,4437,30,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,1,empty,Filled
12,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,1744.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_56,5802,31,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,5,2,6,empty,Filled
13,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,962.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_93,5139,32,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,3,empty,Filled
14,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,521.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_83,4607,33,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,8,2,3,empty,Filled
15,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,865.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_82,5070,34,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,2,empty,Filled
16,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,1072.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_85,5210,35,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,8,2,5,empty,Filled
17,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,617.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_86,5273,36,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,6,empty,Filled
18,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,702.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_86,5259,37,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,6,empty,Filled
19,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,1445.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_92,5662,38,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,9,2,2,empty,Filled
20,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,948.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_56,5506,39,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,5,2,6,empty,Filled
21,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1109.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_93,5421,40,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,3,empty,Filled
22,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1113.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_53,5303,41,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,3,empty,Filled
23,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,552.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_54,4592,42,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,5,2,4,empty,Filled
24,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,727.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_96,5605,43,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,6,empty,Filled
25,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1043.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_82,5191,44,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,2,empty,Filled
26,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,646.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_51,4691,45,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,1,empty,Filled
27,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,1414.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_84,5471,46,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,8,2,4,empty,Filled
28,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,505.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_95,4672,47,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,9,2,5,empty,Filled
29,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,866.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_85,5086,48,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,8,2,5,empty,Filled
30,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,312.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_94,4729,49,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,4,empty,Filled
31,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,607.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_55,4657,50,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,5,2,5,empty,Filled
32,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,891.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_91,5395,51,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,1,empty,Filled
33,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,815.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_83,4906,52,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,3,empty,Filled
34,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,589.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_81,4629,53,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,1,empty,Filled
35,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,463.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_52,4428,54,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,2,empty,Filled
36,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,487.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_82,5925,55,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,2,empty,Filled
37,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,672.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_55,4954,56,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,5,2,5,empty,Filled
38,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,597.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_95,4880,57,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,5,empty,Filled
39,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,891.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_86,5363,58,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,8,2,6,empty,Filled
40,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,1032.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_54,5272,59,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,5,2,4,empty,Filled
41,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,1322.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_51,5441,60,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,5,2,1,empty,Filled
42,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,569.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_84,4786,61,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,4,empty,Filled
43,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,457.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_85,4570,62,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,5,empty,Filled
44,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,499.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_94,4659,63,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,4,empty,Filled
45,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1124.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_53,5563,64,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,3,empty,Filled
46,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,879.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_52,4843,65,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,2,empty,Filled
47,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,1537.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_96,5703,66,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,6,empty,Filled
48,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1051.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_81,5094,67,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,1,empty,Filled
49,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,1653.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_56,5648,68,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,5,2,6,empty,Filled
50,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,610.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_83,5282,69,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,3,empty,Filled
51,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,1142.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_93,5728,70,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,9,2,3,empty,Filled
52,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,1021.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_92,5159,71,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,9,2,2,empty,Filled
53,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,666.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_91,4776,72,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,1,empty,Filled
54,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,914.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_83,4953,73,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,8,2,3,empty,Filled
55,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,961.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_82,4987,74,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,2,empty,Filled
56,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,972.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_91,5078,75,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,1,empty,Filled
57,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,368.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_92,4463,76,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,2,empty,Filled
58,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,440.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_56,4863,77,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,5,2,6,empty,Filled
59,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,697.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_96,4877,78,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,6,empty,Filled
60,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,766.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_55,4819,79,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,5,2,5,empty,Filled
61,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,403.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_94,4701,80,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,4,empty,Filled
62,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_s_F,396.0,['Shorter'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_53,4443,81,f_maintaskTrials_2_s,maintaskTrials,9254f,0,0,True,5,2,3,empty,Filled
63,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,2264.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_81,6420,82,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,8,2,1,empty,Filled
64,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,718.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_51,5114,83,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,1,empty,Filled
65,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1052.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_93,5400,84,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,9,2,3,empty,Filled
66,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,1086.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_85,5167,85,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,5,empty,Filled
67,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,602.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_95,4751,86,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,9,2,5,empty,Filled
68,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_s_F,1015.0,['Shorter'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_52,5007,87,f_maintaskTrials_2_s,maintaskTrials,9254f,1,1,True,5,2,2,empty,Filled
69,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,1463.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_84,5642,88,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,4,empty,Filled
70,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,1772.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_86,5846,89,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,8,2,6,empty,Filled
71,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,False,keypress,testresponse_l_J,936.0,['Longer'],choice-response,Shorter,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_54,4893,90,f_maintaskTrials_2_l,maintaskTrials,9254f,0,1,True,5,2,4,empty,Filled
72,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,1537.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_85,5604,91,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,8,2,5,empty,Filled
73,5ff0a827571a1af480c17fdc,Filled_empty,0,9254f32e77181c50ae514138bb57bbda3f192660754a01bb696b934ae71776c0,2939,True,keypress,testresponse_l_J,909.0,['Longer'],choice-response,Longer,6007b9b68ffa26e0d13be3ad,f300ms_delay_2_94,5059,92,f_maintaskTrials_2_l,maintaskTrials,9254f,1,0,True,9,2,4,empty,Filled
