,index,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
12,577,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,2059,[],choice-response,Beat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Beat,2876,578,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
13,578,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,1087,[],choice-response,Back,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Back,1845,579,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
14,579,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,1062,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fat,2010,580,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,0,0,1
15,580,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,1280,[],choice-response,Cab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cab,2256,581,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
16,581,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,773,[],choice-response,Cap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cap,1549,582,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
17,582,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,971,[],choice-response,Bag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bag,1934,583,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
18,583,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,793,[],choice-response,Lag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lag,1778,584,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
19,584,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,1010,[],choice-response,Bead,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bead,2032,585,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
20,585,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,1137,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fad,2287,586,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
21,586,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,958,[],choice-response,Lack,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lack,1771,587,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
22,587,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,1246,[],choice-response,Lap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lap,2031,588,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
23,588,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,934,[],choice-response,Lab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lab,1901,589,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
24,589,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,783,[],choice-response,Beat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Beat,1603,590,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
25,590,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,875,[],choice-response,Cap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cap,1645,591,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
26,591,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,843,[],choice-response,Bag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bag,1787,592,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
27,592,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,736,[],choice-response,Back,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Back,1482,593,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
28,593,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,900,[],choice-response,Cab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cab,1883,594,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
29,594,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,743,[],choice-response,Lack,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lack,1535,595,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
30,595,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,796,[],choice-response,Lag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lag,1786,596,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
31,596,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,812,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fad,1995,597,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
32,597,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,1258,[],choice-response,Lap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lap,2061,598,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
33,598,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,833,[],choice-response,Fat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fat,1789,599,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
34,599,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,706,[],choice-response,Bead,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bead,1727,600,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
35,600,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,1148,[],choice-response,Lab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lab,2117,601,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
36,601,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,1363,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fat,2322,602,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,0,0,1
37,602,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,704,[],choice-response,Back,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Back,1459,603,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
38,603,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,605,[],choice-response,Cap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cap,1380,604,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
39,604,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,975,[],choice-response,Lap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lap,1748,605,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
40,605,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,616,[],choice-response,Lag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lag,1611,606,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
41,606,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,1278,[],choice-response,Cab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cab,2258,607,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
42,607,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,718,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fad,1875,608,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
43,608,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,954,[],choice-response,Bag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bag,1890,609,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
44,609,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,1218,[],choice-response,Lab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lab,2195,610,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
45,610,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,838,[],choice-response,Lack,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lack,1637,611,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
46,611,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,942,[],choice-response,Beat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Beat,1758,612,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
47,612,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,649,[],choice-response,Bead,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bead,1660,613,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
48,613,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,1072,[],choice-response,Lap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lap,1901,614,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
49,614,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,1668,[],choice-response,Fat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fat,2631,615,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
50,615,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,736,[],choice-response,Lab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lab,1747,616,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
51,616,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,868,[],choice-response,Bead,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bead,1885,617,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
52,617,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,774,[],choice-response,Bag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Bag,1725,618,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
53,618,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_bagback,571,[],choice-response,Back,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Back,1306,619,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
54,619,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,599,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fad,1766,620,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
55,620,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,711,[],choice-response,Cab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cab,1683,621,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
56,621,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,552,[],choice-response,Cap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cap,1335,622,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
57,622,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_beadbeat,672,[],choice-response,Beat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Beat,1494,623,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
58,623,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,798,[],choice-response,Lack,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lack,1601,624,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
59,624,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,582,[],choice-response,Lag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lag,1581,625,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
60,625,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,696,[],choice-response,Lab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lab,1673,626,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
61,626,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,590,[],choice-response,Fad,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fad,1754,627,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
62,627,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_lablap,806,[],choice-response,Lap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lap,1611,628,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
63,628,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,608,[],choice-response,Lack,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lack,1399,629,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
64,629,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,511,[],choice-response,Cap,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cap,1279,630,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
65,630,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_cabcap,570,[],choice-response,Cab,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Cab,1554,631,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
66,631,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_fadfat,925,[],choice-response,Fat,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Fat,1894,632,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,1,1
67,632,67ca029ac8e84b59170a9911,EXP9a_FJ,0,02acd5c37215737d7ca12e7d4bcb473129b033ad1ff0ab84f4ec6af9cf726fa2,2434.818817,False,keypress,prescreenRsp_laglack,547,[],choice-response,Lag,682d85b98cfb0070d530a7a2,2025-05-21 03:50:17-04:00,Lag,1554,633,EXP9a_PrescreenTrials,PrescreenTrials,02acd,EXP9a,1,0,8
