expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,908,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,2074,21,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,678,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,1629,22,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,2107,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,3302,23,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,2849,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lab,4128,24,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,1608,[],choice-response,Cab,618f9adba4bd53a30fa816db,Cab,3008,25,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,2165,[],choice-response,Lack,618f9adba4bd53a30fa816db,Lack,3250,26,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,1096,[],choice-response,Lag,618f9adba4bd53a30fa816db,Lag,2311,27,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1386,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,2365,28,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,879,[],choice-response,Back,618f9adba4bd53a30fa816db,Back,2027,29,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,1179,[],choice-response,Cab,618f9adba4bd53a30fa816db,Cab,2500,30,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,1456,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,2407,31,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,1140,[],choice-response,Lack,618f9adba4bd53a30fa816db,Lack,2187,32,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,1662,[],choice-response,Lag,618f9adba4bd53a30fa816db,Lag,2893,33,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1410,[],choice-response,Beat,618f9adba4bd53a30fa816db,Beat,2530,34,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,1064,[],choice-response,Fad,618f9adba4bd53a30fa816db,Fad,2411,35,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,993,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,2130,36,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,919,[],choice-response,Lap,618f9adba4bd53a30fa816db,Lap,1928,37,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1227,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lab,2380,38,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,2296,[],choice-response,Fat,618f9adba4bd53a30fa816db,Fat,3560,39,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,2132,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,3041,40,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,624,[],choice-response,Beat,618f9adba4bd53a30fa816db,Beat,1688,41,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,718,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,1745,42,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,1008,[],choice-response,Lag,618f9adba4bd53a30fa816db,Lag,2337,43,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,1129,[],choice-response,Bag,618f9adba4bd53a30fa816db,Back,2170,44,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,833,[],choice-response,Lack,618f9adba4bd53a30fa816db,Lack,1834,45,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,1722,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,2955,46,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,775,[],choice-response,Lap,618f9adba4bd53a30fa816db,Lap,1862,47,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,2805,[],choice-response,Fat,618f9adba4bd53a30fa816db,Fat,3967,48,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,748,[],choice-response,Fad,618f9adba4bd53a30fa816db,Fad,2188,49,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1174,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lab,2527,50,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,1016,[],choice-response,Cab,618f9adba4bd53a30fa816db,Cab,2259,51,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,930,[],choice-response,Fat,618f9adba4bd53a30fa816db,Fat,1847,52,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,901,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,1842,53,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,891,[],choice-response,Beat,618f9adba4bd53a30fa816db,Beat,1971,54,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,772,[],choice-response,Lag,618f9adba4bd53a30fa816db,Lag,1978,55,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1184,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,2375,56,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,1008,[],choice-response,Cab,618f9adba4bd53a30fa816db,Cab,2141,57,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,1077,[],choice-response,Back,618f9adba4bd53a30fa816db,Back,2299,58,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,783,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,1789,59,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,1285,[],choice-response,Lack,618f9adba4bd53a30fa816db,Lack,2362,60,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1808,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lap,2786,61,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,1063,[],choice-response,Fad,618f9adba4bd53a30fa816db,Fad,2462,62,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1135,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lab,2318,63,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1068,[],choice-response,Beat,618f9adba4bd53a30fa816db,Beat,1797,64,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,607,[],choice-response,Fat,618f9adba4bd53a30fa816db,Fat,1782,65,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,598,[],choice-response,Fad,618f9adba4bd53a30fa816db,Fad,1700,66,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,694,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,1342,67,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,824,[],choice-response,Cab,618f9adba4bd53a30fa816db,Cab,1743,68,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,1133,[],choice-response,Lack,618f9adba4bd53a30fa816db,Lack,2109,69,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1164,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lap,2193,70,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,1120,[],choice-response,Bag,618f9adba4bd53a30fa816db,Back,2140,71,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,803,[],choice-response,Lag,618f9adba4bd53a30fa816db,Lag,2111,72,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1167,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,2449,73,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,926,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,2120,74,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1004,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lab,2218,75,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,920,[],choice-response,Bag,618f9adba4bd53a30fa816db,Back,1593,76,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,756,[],choice-response,Lag,618f9adba4bd53a30fa816db,Lag,1671,77,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,573,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,1594,78,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,787,[],choice-response,Beat,618f9adba4bd53a30fa816db,Beat,1814,79,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,1136,[],choice-response,Lab,618f9adba4bd53a30fa816db,Lab,1991,80,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,1171,[],choice-response,Fad,618f9adba4bd53a30fa816db,Fad,2548,81,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1611,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,2553,82,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,804,[],choice-response,Lap,618f9adba4bd53a30fa816db,Lap,1498,83,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_laglack,681,[],choice-response,Lack,618f9adba4bd53a30fa816db,Lack,1661,84,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,827,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,2067,85,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,1223,[],choice-response,Cab,618f9adba4bd53a30fa816db,Cab,2501,86,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,2361,[],choice-response,Fat,618f9adba4bd53a30fa816db,Fat,3462,87,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1730,[],choice-response,Bead,618f9adba4bd53a30fa816db,Bead,2996,88,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,1149,[],choice-response,Bag,618f9adba4bd53a30fa816db,Back,2058,89,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_cabcap,904,[],choice-response,Cap,618f9adba4bd53a30fa816db,Cap,1917,90,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,937,[],choice-response,Fad,618f9adba4bd53a30fa816db,Fad,2439,91,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_bagback,942,[],choice-response,Bag,618f9adba4bd53a30fa816db,Bag,1890,92,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_lablap,713,[],choice-response,Lap,618f9adba4bd53a30fa816db,Lap,1429,93,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_fadfat,808,[],choice-response,Fat,618f9adba4bd53a30fa816db,Fat,1667,94,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,52a990b3122680c5997bd313b7d6c0868bc4bd61a8a5bd9b06d3983cdcabd842,2825.66326212883,False,keypress,prescreenRsp_beadbeat,1187,[],choice-response,Bead,618f9adba4bd53a30fa816db,Beat,2242,95,PrescreenTrials
