expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,1021,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cap,2008,18,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,2170,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lap,2812,19,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,983,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fat,1927,20,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,545,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,1845,21,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,844,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,2008,22,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,677,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1721,23,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,1732,[],choice-response,Lag,617b99111dff2d27ea3d3ef3,Lag,2936,24,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,1474,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lab,2489,25,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,1216,[],choice-response,Cab,617b99111dff2d27ea3d3ef3,Cab,2322,26,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,1957,[],choice-response,Back,617b99111dff2d27ea3d3ef3,Back,2691,27,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,910,[],choice-response,Back,617b99111dff2d27ea3d3ef3,Back,1556,28,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,688,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cap,1708,29,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,715,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lap,1684,30,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,711,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1724,31,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,706,[],choice-response,Beat,617b99111dff2d27ea3d3ef3,Beat,1571,32,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,1103,[],choice-response,Lag,617b99111dff2d27ea3d3ef3,Lag,2117,33,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,1034,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,2422,34,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,858,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lab,1870,35,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,977,[],choice-response,Lack,617b99111dff2d27ea3d3ef3,Lack,1870,36,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,1453,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,2386,37,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,807,[],choice-response,Fat,617b99111dff2d27ea3d3ef3,Fat,1914,38,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,1021,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cab,2156,39,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,926,[],choice-response,Lack,617b99111dff2d27ea3d3ef3,Lack,1804,40,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,576,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cap,2276,41,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,2491,[],choice-response,Lab,617b99111dff2d27ea3d3ef3,Lab,3747,42,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,632,[],choice-response,Fat,617b99111dff2d27ea3d3ef3,Fat,1570,43,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,742,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,2129,44,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,567,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1750,45,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,922,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,1861,46,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,1049,[],choice-response,Back,617b99111dff2d27ea3d3ef3,Back,1897,47,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,629,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lap,1424,48,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,704,[],choice-response,Lag,617b99111dff2d27ea3d3ef3,Lag,1881,49,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,1207,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Beat,2278,50,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,1094,[],choice-response,Cab,617b99111dff2d27ea3d3ef3,Cab,2259,51,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,2133,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fat,3151,52,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,732,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cab,1737,53,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,596,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lap,1390,54,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,496,[],choice-response,Back,617b99111dff2d27ea3d3ef3,Back,1248,55,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,611,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lab,1964,56,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,419,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,1596,57,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,490,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cap,1264,58,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,459,[],choice-response,Lack,617b99111dff2d27ea3d3ef3,Lack,1400,59,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,446,[],choice-response,Beat,617b99111dff2d27ea3d3ef3,Beat,1296,60,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,788,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1819,61,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,1188,[],choice-response,Lag,617b99111dff2d27ea3d3ef3,Lag,2414,62,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,442,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,1382,63,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,1169,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,1975,64,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,838,[],choice-response,Lag,617b99111dff2d27ea3d3ef3,Lag,2064,65,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,815,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lab,1959,66,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,1195,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lap,1966,67,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,990,[],choice-response,Lack,617b99111dff2d27ea3d3ef3,Lack,1787,68,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,2004,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fat,3012,69,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,877,[],choice-response,Cab,617b99111dff2d27ea3d3ef3,Cab,1866,70,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,529,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cap,1445,71,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,607,[],choice-response,Beat,617b99111dff2d27ea3d3ef3,Beat,1422,72,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,643,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1885,73,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,2337,[],choice-response,Back,617b99111dff2d27ea3d3ef3,Back,3089,74,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,968,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,2142,75,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,1409,[],choice-response,Lab,617b99111dff2d27ea3d3ef3,Lab,2394,76,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,994,[],choice-response,Lag,617b99111dff2d27ea3d3ef3,Lag,2074,77,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,640,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,1844,78,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_laglack,701,[],choice-response,Lack,617b99111dff2d27ea3d3ef3,Lack,1464,79,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,621,[],choice-response,Back,617b99111dff2d27ea3d3ef3,Back,1465,80,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,554,[],choice-response,Beat,617b99111dff2d27ea3d3ef3,Beat,1367,81,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,741,[],choice-response,Fat,617b99111dff2d27ea3d3ef3,Fat,2154,82,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,1099,[],choice-response,Cab,617b99111dff2d27ea3d3ef3,Cab,2294,83,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,578,[],choice-response,Lap,617b99111dff2d27ea3d3ef3,Lap,1429,84,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,402,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,1659,85,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,405,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1501,86,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,439,[],choice-response,Cap,617b99111dff2d27ea3d3ef3,Cap,1201,87,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,570,[],choice-response,Beat,617b99111dff2d27ea3d3ef3,Beat,1366,88,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,791,[],choice-response,Fad,617b99111dff2d27ea3d3ef3,Fad,2105,89,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_lablap,2204,[],choice-response,Lab,617b99111dff2d27ea3d3ef3,Lab,3344,90,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_bagback,704,[],choice-response,Bag,617b99111dff2d27ea3d3ef3,Bag,1669,91,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_beadbeat,428,[],choice-response,Bead,617b99111dff2d27ea3d3ef3,Bead,1515,92,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_fadfat,1491,[],choice-response,Fat,617b99111dff2d27ea3d3ef3,Fat,2718,93,PrescreenTrials
607affb9d112a7e23c03a96d,Group_FJ,0,303f5f131605b1a0e8cf965fa61221cdf4aad5fe9695d1dea3dc82422cf74458,2615.1291370391846,False,keypress,prescreenRsp_cabcap,1466,[],choice-response,Cab,617b99111dff2d27ea3d3ef3,Cab,2487,94,PrescreenTrials
