,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Onset,Length
10,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,534,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab2,3714,378,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,2
11,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,985,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab7,4285,380,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,7
12,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,393,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab5,3672,381,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,5
13,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,571,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab2,3578,382,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,2
14,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,314,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab6,3454,383,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,6
15,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,874,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab3,4076,384,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,3
16,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,707,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab8,3890,385,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,8
17,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,1385,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab3,4846,386,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,3
18,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,639,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab1,4191,387,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,1
19,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,866,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab8,4163,388,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,late,8
20,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,787,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab4,4088,389,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,late,4
21,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,946,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab3,4179,390,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,3
22,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,845,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab5,4399,392,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,5
23,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,868,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab6,4409,393,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,6
24,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,650,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab1,3857,394,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,late,1
25,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,512,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab4,3544,395,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,4
26,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,480,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab8,3768,396,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,8
27,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,447,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab1,3413,397,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,1
28,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,369,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab4,3955,398,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,4
29,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,819,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab3,3974,399,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,3
30,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,591,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab2,3676,400,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,2
31,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,583,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab8,3774,401,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,8
32,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,827,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab3,4294,402,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,3
33,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,910,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab3,4137,404,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,late,3
34,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,305,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab6,3919,405,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,6
35,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,298,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab7,3903,406,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,7
36,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,516,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab2,3521,407,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,2
37,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,262,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab6,3554,408,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,6
38,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,215,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab8,3430,409,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,8
39,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,349,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab4,3562,410,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,4
40,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,344,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab1,3430,411,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,1
41,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,365,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab5,3543,412,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,5
42,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,208,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab7,3524,413,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,7
43,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,246,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab5,3467,414,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,5
44,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,284,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab6,3369,416,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,6
45,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,216,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab7,3301,417,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,7
46,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,273,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab5,3332,418,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,5
47,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,238,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab2,3434,419,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,2
48,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,628,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab1,3594,420,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,1
49,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,261,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab5,3421,421,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,5
50,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,380,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab5,3443,422,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,5
51,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,385,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab7,3553,423,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,7
52,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,253,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab5,3477,424,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,5
53,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,461,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab2,3578,425,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,2
54,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,360,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab3,3595,426,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,3
55,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,1452,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab6,4654,428,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,6
56,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,496,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab8,3823,429,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,8
57,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,331,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab1,3485,430,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,1
58,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,246,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab8,3535,431,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,8
59,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,330,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab3,3322,432,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,3
60,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,941,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab4,3954,433,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,4
61,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,480,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab8,3729,434,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,ontime,8
62,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,1321,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab2,4335,435,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,2
63,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,265,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab6,3565,436,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,6
64,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,512,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,ontime_Lab1,3566,437,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,ontime,1
65,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,229,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,late_Lab4,3478,438,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,late,4
66,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,630,[],choice-response,Lap,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab7,3717,440,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,1,early,7
67,,6345b7f49677d36bd07c5a10,EXP8a_JF,0,b60a33fc2983644fe4faec8cb955a22db3467aaa8db95ce81e9953d3762f43e9,2776.583280801773,False,keypress,testRsp_rv,393,[],choice-response,Lab,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,early_Lab6,3491,441,EXP8a_maintaskTrials_rv,maintaskTrials,b60a3,EXP8a,0,0,early,6
