,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Onset,Length
14,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,589,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_4,3572,111,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,4
15,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,321,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_7,3268,112,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,7
16,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,338,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_7,3293,113,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,ontime,7
17,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,468,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_6,3495,114,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,ontime,6
18,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_s_J,402,['Shorter'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_4,3370,115,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,0,0,ontime,4
19,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,379,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_6,3472,116,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,late,6
20,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,305,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_6,3211,117,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,6
21,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,337,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_7,3417,118,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,late,7
22,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,686,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_2,3617,120,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,ontime,2
23,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,483,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_1,3372,121,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,ontime,1
24,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_s_J,367,['Shorter'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_3,3269,122,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,0,0,ontime,3
25,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,400,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_8,3368,123,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,8
26,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,356,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_6,3371,124,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,ontime,6
27,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,353,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_1,3372,125,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,ontime,1
28,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,481,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_2,3324,126,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,2
29,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,363,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_5,3328,127,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,5
30,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_s_J,310,['Shorter'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_4,3303,128,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,0,0,ontime,4
31,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,451,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_1,3427,129,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,late,1
32,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,380,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_3,3439,130,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,late,3
33,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_l_F,425,['Longer'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_6,3473,132,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,0,1,late,6
34,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_l_F,725,['Longer'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_7,3786,133,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,0,1,ontime,7
35,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,403,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_7,3303,134,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,7
36,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,527,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_3,3519,135,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,3
37,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,295,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_8,3412,136,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,late,8
38,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_s_J,394,['Shorter'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_4,3405,137,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,0,0,late,4
39,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,419,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_6,3270,138,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,6
40,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,521,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_4,3437,139,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,4
41,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,345,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_8,3369,140,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,ontime,8
42,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,410,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_1,3179,141,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,1
43,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,392,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_7,3527,142,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,late,7
44,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,706,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_2,3594,144,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,ontime,2
45,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,732,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_2,3731,145,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,late,2
46,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,3300,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_5,6283,146,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,ontime,5
47,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_l_F,631,['Longer'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_5,3686,147,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,0,1,late,5
48,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,858,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_7,3743,148,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,7
49,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,523,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_3,3471,149,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,ontime,3
50,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_s_J,497,['Shorter'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_4,3665,150,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,0,0,ontime,4
51,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,413,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_8,3471,151,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,ontime,8
52,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,436,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_1,3438,152,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,late,1
53,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,630,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_2,3439,153,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,2
54,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,712,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_6,3708,154,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,early,6
55,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,468,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_2,3404,156,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,ontime,2
56,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,False,keypress,testresponse_l_F,1047,['Longer'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_ontime_delay_2_tone_Lab_6,4044,157,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,0,1,ontime,6
57,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,409,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_8,3528,158,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,late,8
58,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,341,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_3,3157,159,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,3
59,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_l_F,341,['Longer'],choice-response,Longer,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_7,3416,160,maintaskTrials_2_l_rv,maintaskTrials,55a47,EXP8b,1,0,late,7
60,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,523,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_early_delay_2_tone_Lab_4,3337,161,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,early,4
61,pass,6345b7f49677d36bd07c5a10,EXP8b_JF,0,55a471b76b185644afd46e44e041a8d4b46a3c51d688b1c26b80ff38a8918345,1660.1178760528564,True,keypress,testresponse_s_J,575,['Shorter'],choice-response,Shorter,636e065bbae6d6e5860db41b,2022-11-11 03:22:51-05:00,single_300ms_late_delay_2_tone_Lab_4,3608,162,maintaskTrials_2_s_rv,maintaskTrials,55a47,EXP8b,1,1,late,4
