expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,217,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,974,30,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,497,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1136,31,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,392,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech3,1032,32,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,211,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,875,33,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,375,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,997,34,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,385,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1022,35,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,680,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech6,1415,36,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,421,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,1173,37,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,372,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech7,1106,38,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,414,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,1106,39,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,326,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,946,40,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,295,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,1055,41,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,816,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,1483,42,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,394,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1034,43,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,1059,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,1738,44,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,382,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech3,1017,45,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,362,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech7,1095,46,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,266,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech6,984,47,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,293,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,1052,48,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,441,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1079,49,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,324,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech6,1041,50,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,538,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,1210,51,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,346,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,963,52,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,238,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,926,53,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,363,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech3,1002,54,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,1045,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech7,1779,55,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,418,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,1111,56,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,821,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech3,1467,57,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,447,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,1071,58,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,455,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech7,1188,59,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,538,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1182,60,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,313,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,977,61,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,328,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,1083,62,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,262,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech6,975,63,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,807,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1449,64,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,373,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,991,65,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,279,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech7,1011,66,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,605,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech3,1246,67,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,431,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,1092,68,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,238,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,995,69,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,822,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech6,1530,70,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,885,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,1565,71,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,1124,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,1788,72,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,503,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,1112,73,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,367,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech8,1128,74,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,362,[],choice-response,Add,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech7,1097,75,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,509,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1151,76,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,779,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,1470,77,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,425,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech3,1068,78,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,525,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech6,1237,79,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,414,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech1,1029,80,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,486,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech5,1170,81,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,384,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech4,1056,82,DiscriminationTrials_rv
6345b7f49677d36bd07c5a10,EXP9a_JF,0,7d2de33f1c0e1235bff983d6b029de949199fc2bb2d69cf5074583daa421524c,2104.1458609104156,False,keypress,EXP9a_testRsp_rv,457,[],choice-response,At,655e73d1a60ad4b436a1357f,2023-11-22 16:34:02-05:00,speech2,1101,83,DiscriminationTrials_rv
