branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,415,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1503,11,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1205,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,2338,12,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,544,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1864,13,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,386,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1676,14,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,393,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1488,15,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,653,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1772,16,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,348,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1618,17,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1243,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2564,18,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,312,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1407,19,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,773,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1876,20,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,519,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1833,21,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,522,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1607,22,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1162,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2449,23,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1641,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,2721,24,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,394,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1641,25,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,710,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1967,26,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,357,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1451,27,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,662,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1754,28,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,557,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1792,29,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,416,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1759,30,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,996,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,2082,31,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,860,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1939,32,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,882,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2099,33,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1095,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2422,34,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,197,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1358,35,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1021,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2277,36,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,375,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1497,37,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,337,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1441,38,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,373,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1623,39,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,715,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1795,40,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,318,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1547,41,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,508,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1673,42,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,380,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1606,43,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,272,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1349,44,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,377,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1623,45,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1946,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,3285,46,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,421,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1509,47,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1941,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,3179,48,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,377,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1439,49,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,791,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2067,50,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,373,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1458,51,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,489,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1579,52,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,396,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1658,53,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,3237,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,4473,54,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,426,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1490,55,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,378,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1450,56,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,3185,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,4493,57,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,415,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1624,58,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,712,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1792,59,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,669,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1790,60,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,426,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1656,61,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1007,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,2143,62,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,2146,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,3385,63,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,1140,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,2380,64,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,429,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1499,65,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,637,[],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,long_tone_8,1873,66,EXP8c_PretestTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,FALSE,keypress,EXP8c_testRsp_rv,388,[],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,short_tone_1,1479,67,EXP8c_PretestTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_exampleRsp_l_F,1839,['Lab'],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_8,8036,68,EXP8c_example_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_exampleRsp_s_J,1129,['Lap'],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_1,7194,69,EXP8c_example_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_exampleRsp_l_F,1099,['Lab'],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_8,7330,70,EXP8c_example_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_exampleRsp_s_J,1252,['Lap'],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_1,7310,71,EXP8c_example_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_practiceRsp_l_F,899,['Lab'],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_8,7136,72,EXP8c_practiceTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_practiceRsp_s_J,755,['Lap'],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_1,6811,73,EXP8c_practiceTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_practiceRsp_l_F,1298,['Lab'],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_8,7495,74,EXP8c_practiceTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_practiceRsp_s_J,634,['Lap'],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_1,6744,75,EXP8c_practiceTrials_s_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_practiceRsp_l_F,872,['Lab'],choice-response,Lab,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_8,7029,76,EXP8c_practiceTrials_l_rv
pass,6345b7f49677d36bd07c5a10,EXP8c_JF,0,2ab1f3c00a463a452d042a457c55214abd7f82feac1b545f6dcc94d6affdb2c1,2462.88123,TRUE,keypress,EXP8c_practiceRsp_s_J,604,['Lap'],choice-response,Lap,634873c263630e047ced3765,2022-10-13 16:23:30-04:00,single_300ms_ontime_delay_2_tone_Lab_1,6613,77,EXP8c_practiceTrials_s_rv
